#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
426,Andrew Shaps,656952,656952,sa3008430,,FA,OF,OF
427,Andrew Stevenson,664057,664057,17932,9707,MIN,OF,OF
428,Andrew Suarez,605498,605498,18300,9602,STL,RP,RP
429,Andrew Susac,572180,13132,13132,,FA,C,C
430,Andrew Taylor,800063,800063,sa3020873,,HOU,SP,SP
431,Andrew Vasquez,607755,607755,19482,10088,DET,RP,RP
432,Andrew Vaughn,683734,683734,26197,10788,CHW,1B/OF,1B/OF
433,Andrew Velazquez,623205,623205,14196,10099,ATL,SS,SS
434,Andrew Walling,681003,681003,sa3020319,,PHI,RP,RP
435,Andrew Walters,689958,689958,,,CLE,P,P
436,Andrew Wantz,681806,681806,24933,11233,LAA,RP,RP
437,Andrew Young,670370,670370,19521,,FA,2B,2B
438,Andrews Sosa,806237,806237,sa3019765,,HOU,C,C
439,Andri Leon,693710,693710,sa3018916,,DET,OF,OF
440,Andrick Nava,682774,682774,sa3010693,,PHI,C,C
441,Andru Arthur,808504,808504,sa3021277,,STL,OF,OF
442,Andruw Monasterio,655316,655316,19455,11797,MIL,2B/3B,2B/3B
443,Andruw Musett,808104,808104,sa3021175,,BOS,C,C
444,Andrws Cruz,696081,696081,sa3015734,,CHC,SS,SS
445,Andry Arias,678357,678357,sa3005735,,FA,OF,OF
446,Andry Lara,691251,691251,sa3014716,,WSH,SP,SP
447,Andy Acevedo,807005,807005,sa3021099,,WSH,OF,OF
448,Andy Atwood,664762,664762,sa3019577,,CHW,SS,SS
449,Andy Burns,542992,12779,12779,,FA,3B,3B
450,Andy Encarnacion,800287,800287,sa3018498,,ARI,OF,OF
451,Andy Garriola,696513,696513,sa3020458,,CHC,OF,OF
452,Andy Ibanez,628451,628451,18819,10979,DET,2B/3B/ OF,1B/2B/ 3B/OF
453,Andy Lugo,702889,702889,sa3018400,,BOS,OF,OF
454,Andy Pages,681624,681624,sa3005625,11682,LAD,OF,OF
455,Andy Perez,700321,700321,sa3015857,,COL,SS,SS
456,Andy Rodriguez,703142,703142,sa3017620,,TB,RP,RP
457,Andy Sosa,694030,694030,sa3015689,,FA,OF,OF
458,Andy Sugilio,650443,650443,sa828414,,FA,OF,OF
459,Andy Thomas,673990,673990,sa3016953,,SF,C,C
460,Andy Weber,681581,681581,sa3008282,,CHC,SS,SS
461,Andy Yerzy,647378,647378,sa917939,,CIN,C,C
462,Aneudis Mordan,698937,698937,sa3015741,,BAL,C,C
463,Aneurys Zabala,656008,656008,20802,11491,DET,RP,RP
464,Anfernny Reyes,703102,703102,sa3018807,,MIL,SP,SP
465,Angel Acosta,808665,808665,sa3021290,,KC,2B,2B
466,Angel Alfonseca,695227,695227,sa3015308,,NYM,RP,RP
467,Angel Anazco,807816,807816,sa3021494,,TEX,RP,RP
468,Angel Aponte,672749,672749,sa3003319,,FA,OF,OF
469,Angel Aquino,808673,808673,sa3021291,,PIT,OF,OF
470,Angel Arevalo,699002,699002,sa3016972,,OAK,SS,SS
471,Angel Basabe,678781,678781,sa3006432,,FA,OF,OF
472,Angel Bastardo,682785,682785,sa3009716,,BOS,SP,SP
473,Angel Bautista,682959,682959,sa3010864,,FA,2B,2B
474,Angel Cepeda,806980,806980,sa3021080,,CHC,SS,SS
475,Angel Cruz,682881,682881,sa3008831,,DET,2B,2B
476,Angel De Jesus,669804,669804,22323,11343,DET,RP,RP
477,Angel Del Rosario,692489,692489,sa3015195,,TOR,SS,SS
478,Angel Diaz,801225,801225,sa3019214,,LAD,C,C
479,Angel Felipe,665734,665734,21163,11772,OAK,RP,RP
480,Angel Feliz,805467,805467,sa3019528,,COL,OF,OF
481,Angel Galarraga,687679,687679,sa3011810,,TB,C,C
482,Angel Genao,694197,694197,sa3015706,,CLE,SS,SS
483,Angel Gil,808109,808109,sa3021840,,STL,OF,OF
484,Angel Guzman,808401,808401,sa3021268,,SF,OF,OF
485,Angel Hernandez,696095,696095,sa3015363,,CHC,RP,RP
486,Angel Herrera,808679,808679,sa3021292,,TEX,OF,OF
487,Angel Lopez,808013,808013,sa3021506,,SD,SP,SP
488,Angel Lopez,676698,676698,sa3004167,,FA,C,C
489,Angel Martinez,682657,682657,sa3008762,,CLE,SS,SS
490,Angel Mata,800171,800171,sa3018464,,PHI,C,C
491,Angel Mateo,800377,800377,sa3018540,,TB,OF,OF
492,Angel Nieblas,808635,808635,sa3021289,,ATL,2B,2B
493,Angel Parra,699287,699287,sa3016556,,FA,OF,OF
494,Angel Pena,698947,698947,sa3015749,,FA,OF,OF
495,Angel Perdomo,622780,622780,17759,10706,PIT,RP,RP
496,Angel Pereira,800372,800372,sa3018537,,MIL,OF,OF
497,Angel Perez,808007,808007,sa3021593,,PIT,C,C
498,Angel Ramirez,807587,807587,sa3021107,,KC,OF,OF
499,Angel Rodriguez,800261,800261,sa3019618,,PIT,OF,OF
500,Angel Rondon,667373,667373,22036,,FA,RP,RP
501,Angel Sanchez,605795,605795,11776,,SD,SP,SP
502,Angel Santana,702372,702372,sa3016560,,KC,OF,OF
503,Angel Solarte,678222,678222,sa3007037,,FA,OF,OF
504,Angel Tejada,698941,698941,sa3015744,,BAL,2B,2B
505,Angel Tello,702894,702894,sa3019121,,LAD,RP,RP
506,Angel Trinidad,808225,808225,sa3021609,,MIN,OF,OF
507,Angel Zarate,702311,702311,sa3020825,,CLE,OF,OF
508,Angel Zerpa,672582,672582,22717,11172,KC,SP,SP
509,Angelo Castellano,613546,613546,sa657521,10567,KC,3b,3b
510,Angeudis Santos,683649,683649,sa3009794,,MIA,SS,SS
511,Anibal Salas,807010,807010,sa3021102,,DET,OF,OF
512,Anibal Sanchez,434671,3284,3284,,FA,SP,SP
513,Anielson Buten,808004,808004,sa3021137,,CIN,2B,2B
514,Ankeily Feliz,702848,702848,sa3018803,,SF,RP,RP
515,Anthony Alford,546990,14329,14329,,FA,OF,OF
516,Anthony Banda,607455,607455,14706,9563,WSH,RP,RP
517,Anthony Baptist,806989,806989,sa3021088,,NYM,OF,OF
518,Anthony Bass,542914,542914,7982,8092,FA,RP,RP
519,Anthony Bemboom,621532,621532,13854,10618,BAL,C,C
520,Anthony Bender,669622,669622,19742,11205,MIA,RP,RP
521,Anthony Calarco,702125,702125,sa3022657,,TEX,1B,1B
522,Anthony Castro,621593,621593,19789,,FA,RP,RP
523,Anthony DeSclafani,543101,13050,13050,8786,SF,SP,SP
524,Anthony Garcia,678803,678803,sa3005924,,FA,OF,OF
525,Anthony Gose,543238,5097,5097,7938,CLE,RP,RP
526,Anthony Gutierrez,703152,703152,sa3018406,,TEX,OF,OF
527,Anthony Hall,689141,689141,sa3019987,,NYY,OF,OF
528,Anthony Kay,641743,641743,20387,10694,FA,RP,RP
529,Anthony Maldonado,687424,687424,sa1169893,,MIA,RP,RP
530,Anthony Misiewicz,664948,664948,18152,10875,NYY,RP,RP
531,Anthony Molina,683627,683627,sa3009727,,TB,RP,RP
532,Anthony Mulrine,688226,688226,sa1170373,,LAA,C,C
533,Anthony Pena,814276,814276,sa3022197,,NYY,SS,SS
534,Anthony Prato,668791,668791,sa1052903,,MIN,2B,2B
535,Anthony Quirion,688815,688815,sa3017477,,PHI,C,C
536,Anthony Rendon,543685,12861,12861,8225,LAA,3B,3B
537,Anthony Rizzo,519203,3473,3473,8018,NYY,1B,1B
538,Anthony Rodriguez,808490,808490,sa3021270,,MIA,OF,OF
539,Anthony Rodriguez,692377,692377,sa3015191,,SF,SS,SS
540,Anthony Santander,623993,623993,14551,9599,BAL,1B/OF,1B/OF
541,Anthony Scull,703430,703430,,,LAA,,
542,Anthony Seigler,678011,678011,sa3006894,10136,NYY,C,C
543,Anthony Servideo,676545,676545,sa3014472,,BAL,SS,SS
544,Anthony Solometo,696143,696143,sa3018259,,PIT,SP,SP
545,Anthony Swarzak,461872,7466,7466,,FA,RP,RP
546,Anthony Tandron,809779,809779,sa3021311,,SF,SS,SS
547,Anthony Veneziano,685107,685107,sa1115745,,KC,SP,SP
548,Anthony Vilar,681036,681036,sa3017660,,SD,C,C
549,Anthony Volpe,683011,683011,27647,11325,NYY,SS,SS
550,Anthuan Valencia,703188,703188,sa3018422,,CIN,2B,2B
551,Antoine Duplantis,663858,663858,sa3011224,,NYM,OF,OF
552,Antoine Kelly,681520,681520,sa3011135,,TEX,SP,SP
553,Antoni Flores,677602,677602,sa3005489,,FA,SS,SS
554,Antonio Anderson,702995,702995,,,BOS,,
555,Antonio Cabello,679737,679737,sa3005600,,FA,OF,OF
556,Antonio Gomez,682625,682625,sa3008746,,NYY,C,C
557,Antonio Knowles,682087,682087,sa3017387,,LAD,RP,RP
558,Antonio Menendez,694674,694674,sa3018799,,TB,RP,RP
559,Antonio Nunez,657701,657701,,,TEX,SS,SS
560,Antonio Pimentel,808240,808240,sa3021214,,PIT,SS,SS
561,Antonio Pinero,665836,665836,sa917079,,FA,SS,SS
562,Antonio Santos,665733,665733,20383,,FA,RP,RP
563,Antonio Senzatela,622608,15488,15488,9297,COL,SP,SP
564,Antonio Velez,669163,669163,sa3014850,,BAL,SP,SP
565,Antony Gomez,808315,808315,sa3021242,,MIL,OF,OF
566,Antony Peguero,803433,803433,sa3018630,,MIA,OF,OF
567,Antwone Kelly,699008,699008,sa3015489,,PIT,SP,SP
568,Anyelo Encarnacion,699031,699031,sa3016157,,STL,2B,2B
569,Anyelo Gonzalez,808342,808342,sa3021256,,SF,C,C
570,Anyelo Marquez,808113,808113,sa3021178,,LAA,SS,SS
571,Anyelo Ovando,694041,694041,sa3015996,,SEA,RP,RP
572,Anyelo Reyes,686310,686310,sa3010882,,BAL,2B,2B
573,Aramis Garcia,605244,16925,16925,,PHI,C,C
574,Arbert Cipion,681832,681832,sa3008006,,MIL,OF,OF
575,Archie Bradley,605151,12918,12918,8628,MIA,RP,RP
576,Arden Pabst,641938,641938,sa858812,,ATL,C,C
577,Arfeni Batista,800248,800248,sa3018485,,SL,SS,SS
578,Argenis Angulo,656196,656196,sa829470,,FA,RP,RP
579,Ariel Almonte,694200,694200,sa3015708,,CIN,OF,OF
580,Ariel Castro,806966,806966,sa3021071,,MIN,OF,OF
581,Ariel Jurado,642558,642558,17030,9865,FA,SP,SP
582,Ariel Lebron,808360,808360,sa3021623,,HOU,OF,OF
583,Arismendy Alcantara,570489,10711,10711,,FA,2B,2B
584,Arison Jimenez,692419,692419,sa3015625,,TB,OF,OF
585,Aristides Aquino,606157,606157,15482,,FA,OF,OF
586,Arjun Nimmala,805796,805796,,,TOR,,
587,Arlison Rodriguez,800093,800093,sa3018823,,NYM,RP,RP
588,Armando Alvarez,669137,669137,sa913279,,SF,3b,3b
589,Armando Cruz,694182,694182,sa3015695,,WSH,SS,SS
590,Armando Sierra,699152,699152,sa3015805,,BOS,OF,OF
591,Armani Smith,669702,669702,sa918911,,MIN,OF,OF
592,Arnaldo Hernandez,642511,642511,sa828154,,MIL,SP,SP
593,Arnaldo Lantigua,806984,806984,sa3021084,,LAD,OF,OF
594,Arnaldo Montano,808939,808939,sa3022165,,NYM,C,C
595,Arodys Vizcaino,527055,5498,5498,8135,FA,RP,RP
596,Arol Vera,691186,691186,sa3014687,,LAA,SS,SS
597,Aroldis Chapman,547973,10233,10233,7709,TEX,RP,RP
598,Arquedion Muller,700333,700333,sa3016559,,PHI,1B,1B
599,Arquimedes Gamboa,660614,660614,sa877497,,STL,SS,SS
600,Art Warren,605521,605521,18251,,NYY,RP,RP
601,Arturo De Freitas,679972,679972,sa3005939,,PHI,C,C
602,Arturo Guerrero,679552,679552,,,SEA,OF,OF
603,Arxy Hernandez,694065,694065,sa3015693,,CHW,3B,3B
604,Asa Lacy,669370,669370,sa3014423,11116,KC,SP,SP
605,Asbel Gonzalez,808706,808706,sa3021639,,KC,OF,OF
606,Asdrubal Cabrera,452678,4962,4962,6522,CIN,3B,1B/3B
607,Asher Wojciechowski,592879,10836,10836,,FA,SP,SP
608,Ashton Creal,689328,689328,sa3010048,,FA,OF,OF
609,Ashton Goudeau,623485,623485,15139,10742,FA,RP,RP
610,Ashton Izzi,802416,802416,,,SEA,P,P
611,Ashton McGee,671082,671082,sa3010334,,FA,1B,1B
612,Athanael Duarte,805744,805744,sa3019630,,LAA,3B,3B
613,Audie Jimenez,800495,800495,sa3019211,,SF,SS,SS
614,Austen Wade,667398,667398,sa3004930,,FA,OF,OF
615,Austen Williams,657117,657117,,,WSH,RP,RP
616,Austin Adams,613534,613534,13801,9531,ARI,RP,RP
617,Austin Aldeano,699054,699054,sa3016259,,CLE,SP,SP
618,Austin Allen,664119,664119,18083,,MIA,C,C
619,Austin Barnes,605131,12158,12158,9049,LAD,C,C
620,Austin Beck,675648,675648,sa3004055,10139,OAK,OF,OF
621,Austin Becker,678014,678014,sa3020465,,COL,RP,RP
622,Austin Bergner,666123,666123,sa3011122,,DET,SP,SP
623,Austin Bibens-Dirkx,502212,502212,9559,9653,FA,SP,SP
624,Austin Brice,592169,17237,17237,,MIN,RP,RP
625,Austin Briggs,682106,682106,sa3007261,,OAK,RP,RP
626,Austin Callahan,702472,702472,sa3017407,,CIN,3B,3B
627,Austin Charles,800051,800051,sa3020497,,KC,SS,SS
628,Austin Cox,680735,680735,24604,10934,KC,SP,SP
629,Austin Davis,656354,656354,17117,,FA,RP,RP
630,Austin Dean,621573,621573,18288,,FA,OF,1B/OF
631,Austin Deming,801471,801471,sa3022813,,HOU,2B,2B
632,Austin Dennis,681967,681967,sa3007650,,FA,2B,2B
633,Austin Faith,688542,688542,sa3014803,,NYM,SP,SP
634,Austin Gauthier,702789,702789,sa3017121,,LAD,SS,SS
635,Austin Gomber,596295,16561,16561,9847,COL,SP,SP
636,Austin Hansen,667712,667712,sa3006956,,HOU,SP,SP
637,Austin Hays,669720,669720,19363,9763,BAL,OF,OF
638,Austin Hedges,595978,12976,12976,8431,TEX,C,C
639,Austin Hendrick,690988,690988,sa3014521,10828,CIN,OF,OF
640,Austin Kitchen,685116,685116,sa3015124,,COL,SP,SP
641,Austin Krob,689474,689474,sa3020594,,SD,SP,SP
642,Austin Listi,676730,676730,sa3004170,,FA,1B,1B
643,Austin Love,676153,676153,sa3017609,,STL,SP,SP
644,Austin Martin,668885,668885,sa3014454,10833,MIN,SS,SS
645,Austin Meadows,640457,640457,15672,9783,DET,OF,OF
646,Austin Murr,689456,689456,sa3016967,,DET,OF,OF
647,Austin Nola,543592,15941,15941,9504,SD,C,C
648,Austin Pope,687166,687166,sa3010816,,ARI,SP,SP
649,Austin Pruitt,643493,643493,15290,9517,OAK,RP,RP
650,Austin Rei,623300,623300,sa659079,,FA,C,C
651,Austin Riley,663586,663586,18360,9821,ATL,3B,3B
652,Austin Roberts,686762,686762,sa3010254,,MIA,RP,RP
653,Austin Romine,519222,5491,5491,8193,FA,C,C
654,Austin Schulfer,662165,662165,sa3007585,,MIN,SP,SP
655,Austin Schultz,681111,681111,sa3016958,,DET,OF,OF
656,Austin Shenton,668853,668853,sa3009869,,TB,3B,3B
657,Austin Slater,596103,596103,16153,9669,SF,OF,OF
658,Austin Smith,694518,694518,sa3017071,,ATL,RP,RP
659,Austin Vernon,694391,694391,sa3017138,,TB,RP,RP
660,Austin Voth,608723,15047,15047,9484,BAL,RP,RP
661,Austin Warner,677369,677369,sa3004494,,CHW,SP,SP
662,Austin Warren,681810,681810,24937,11246,LAA,RP,RP
663,Austin Wells,669224,669224,27562,11599,NYY,C,C
664,Austin Wynns,642851,642851,15271,9828,COL,C,C
665,Avery Short,683008,683008,sa3011712,,ARI,SP,SP
666,Avery Weems,686830,686830,sa3010256,,TEX,RP,RP
667,Avisail Garcia,541645,5760,5760,8378,MIA,OF,OF
668,Axcel Peralta,683246,683246,sa3008852,,FA,1B,1B
669,Axel Andueza,672847,672847,sa3002712,,FA,C,C
670,Axel James,682794,682794,sa3008806,,FA,OF,OF
671,Axel Sanchez,692046,692046,sa3015601,,SEA,SS,SS
672,Axell De Paula,800258,800258,sa3018488,,HOU,OF,OF
673,B.J. Murray Jr.,681230,681230,sa3017287,,CHC,3B,3B
674,Bailey Dees,676442,676442,sa3017946,,NYY,RP,RP
675,Bailey Falter,663559,663559,20070,11171,PIT,SP,SP
676,Bailey Horn,690544,690544,sa3014493,,CHC,SP,SP
677,Bailey Ober,641927,641927,21224,11159,MIN,SP,SP
678,Bailey Reid,690232,690232,sa3014867,,NYM,RP,RP
679,Bairon Ledesma,813982,813982,sa3021320,,COL,2B,2B
680,Baron Radcliff,676288,676288,sa3014424,,PHI,OF,OF
681,Baron Stuart,685067,685067,sa3020888,,NYY,SP,SP
682,Barrett Kent,806010,806010,,,LAA,P,P
683,Barrett Loseke,667435,667435,sa3008243,,NYY,RP,RP
684,Bayant Melo,808485,808485,sa3022028,,MIA,SP,SP
685,Bayron Lora,691178,691178,sa3014712,,TEX,OF,OF
686,Beau Brewer,806314,806314,sa3020013,,NYY,3B,3B
687,Beau Brieske,689225,689225,26079,11429,DET,SP,SP
688,Beau Brundage,663555,663555,sa3008246,,FA,OF,OF
689,Beau Burrows,663366,663366,18873,9962,FA,RP,RP
690,Beau Philip,685121,685121,sa1169595,,ATL,SS,SS
691,Beau Sulser,676641,676641,23420,11458,PIT,RP,RP
692,Beau Taylor,607333,607333,12384,,FA,C,C
693,Beck Way,694360,694360,sa3014462,,KC,SP,SP
694,Ben Bowden,641386,641386,20198,,PHI,RP,RP
695,Ben Bracewell,659070,659070,sa837103,,FA,RP,RP
696,Ben Braymer,664069,664069,20175,,COL,SP,SP
697,Ben Brown,676962,676962,sa3005122,,CHC,RP,RP
698,Ben DeLuzio,641512,641512,19644,,FA,OF,OF
699,Ben Gamel,592325,12160,12160,9197,SD,OF,OF
700,Ben Gobbel,806534,806534,sa3019870,,LAA,3B,3B
701,Ben Harris,677946,677946,sa3017779,,LAD,RP,RP
702,Ben Hecht,643357,643357,sa738501,,CHC,RP,RP
703,Ben Heller,621294,15100,15100,9426,ATL,RP,RP
704,Ben Hernandez,690989,690989,sa3014541,,KC,SP,SP
705,Ben Holmes,592411,592411,sa549147,,FA,RP,RP
706,Ben Joyce,690829,690829,31461,11754,LAA,RP,RP
707,Ben Kudrna,695667,695667,sa3018253,,KC,SP,SP
708,Ben Leeper,663510,663510,sa3014907,,CHC,RP,RP
709,Ben Lively,594902,594902,14932,8960,CIN,SP,SP
710,Ben Madison,681823,681823,sa3008173,,SF,RP,RP
711,Ben Malgeri,701162,701162,sa3016975,,DET,OF,OF
712,Ben Norman,680421,680421,sa3018376,,CHW,OF,OF
713,Ben Ramirez,668756,668756,sa3016950,,SEA,2B,2B
714,Ben Rice,700250,700250,sa3016974,,NYY,C,C
715,Ben Rortvedt,666163,666163,20287,11158,NYY,C,C
716,Ben Ross,805346,805346,sa3020353,,MIN,SS,SS
717,Ben Rowen,594985,10983,10983,,FA,RP,RP
718,Ben Ruta,670352,670352,sa918694,,FA,OF,OF
719,Ben Williamson,810938,810938,,,SEA,,
720,Benjamin Cowles,701496,701496,sa3016976,,NYY,SS,SS
721,Benjamin Metzinger,690902,690902,sa3019927,,MIL,3B,3B
722,Benjamin Pelletier,647311,647311,sa876134,,FA,OF,OF
723,Benjamin Sems,686680,686680,sa3017161,,COL,3B,3B
724,Bennett Hostetler,702315,702315,sa3017120,,MIA,3B,3B
725,Bennett Lee,700939,700939,sa3022679,,DET,C,C
726,Bennett Sousa,656986,656986,21345,10903,HOU,RP,RP
727,Benny Montgomery,695603,695603,sa3017169,,COL,OF,OF
728,Benyamin Bailey,686397,686397,sa3009343,,FA,OF,OF
729,Bernardo Flores Jr.,641576,641576,19561,,TEX,RP,RP
730,Bernardo Zabala,806523,806523,sa3019910,,ARI,C,C
731,Bernie Martinez,689852,689852,sa3010142,,SEA,RP,RP
732,Bijon Boyd,622196,622196,sa657987,,FA,OF,OF
733,Billy Cook,695257,695257,sa3017021,,BAL,OF,OF
734,Billy Hamilton,571740,10199,10199,8229,TB,OF,OF
735,Billy Lescher,676737,676737,sa3004471,,DET,RP,RP
736,Billy McKinney,641856,15654,15654,8939,NYY,OF,1B/OF
737,Bishop Letson,811309,811309,,,MIL,P,P
738,Bjay Cooke,805737,805737,sa3019807,,OAK,SS,SS
739,Blade Tidwell,694918,694918,sa3020177,,NYM,SP,SP
740,Bladimir De La Rosa,684517,684517,sa3009331,,FA,SS,SS
741,Bladimir Pichardo,808097,808097,sa3022123,,PIT,SP,SP
742,Bladimir Restituyo,678837,678837,sa3006621,,COL,2B,2B
743,Blaine Crim,688760,688760,sa3010170,,TEX,1B,1B
744,Blaine Hardy,543278,6499,6499,,FA,RP,RP
745,Blaine Knight,667421,667421,sa3008532,,BAL,RP,RP
746,Blaine McIntosh,687557,687557,sa3011665,,NYM,OF,OF
747,Blair Calvo,663971,663971,25416,11654,DET,RP,RP
748,Blair Henley,668874,668874,sa3011335,,HOU,SP,SP
749,Blake Bass,664194,664194,sa875190,,TEX,RP,RP
750,Blake Beers,676275,676275,sa3018004,,OAK,SP,SP
751,Blake Burkhalter,686628,686628,,,ATL,P,P
752,Blake Cederlind,664977,664977,20344,10773,FA,RP,RP
753,Blake Dickerson,703537,703537,,,SD,P,P
754,Blake Dunn,694362,694362,sa3016823,,CIN,OF,OF
755,Blake Goldsberry,688910,688910,sa3014978,,COL,RP,RP
756,Blake Holub,700183,700183,sa3018147,,DET,RP,RP
757,Blake Hunt,675448,675448,sa3004153,,TB,C,C
758,Blake Mitchell,805810,805810,,,KC,,
759,Blake Parker,453284,5224,5224,,FA,RP,RP
760,Blake Perkins,663368,663368,19921,11719,MIL,OF,OF
761,Blake Rambusch,800683,800683,sa3020008,,SEA,2B,2B
762,Blake Rivera,669690,669690,sa3008261,,SF,SP,SP
763,Blake Robertson,687545,687545,sa3020200,,TB,1B,1B
764,Blake Rutherford,666164,666164,19957,10140,WSH,OF,OF
765,Blake Sabol,666165,666165,25805,11728,SF,C/OF,C/OF
766,Blake Snell,605483,13543,13543,9328,SD,SP,SP
767,Blake Swihart,596119,13176,13176,,FA,C,C/OF
768,Blake Taylor,642130,642130,16418,10708,FA,RP,RP
769,Blake Tiberi,669723,669723,sa874235,,FA,2B,2B
770,Blake Townsend,678620,678620,sa3010125,,SEA,RP,RP
771,Blake Trahan,664167,664167,,10091,CIN,SS,SS
772,Blake Treinen,595014,12572,12572,8756,LAD,RP,RP
773,Blake Walston,686796,686796,sa3011814,11033,ARI,SP,SP
774,Blake Weiman,676620,676620,sa3004211,,SEA,RP,RP
775,Blake Wolters,806265,806265,,,KC,P,P
776,Blake Workman,682002,682002,sa3007856,,ARI,RP,RP
777,Blane Abeyta,686588,686588,sa3014975,,NYY,SP,SP
778,Blas Castano,680604,680604,sa3006617,,SEA,SP,SP
779,Blayberg Diaz,691600,691600,sa3015352,,MIL,C,C
780,Blayne Enlow,669416,669416,sa3005117,10141,MIN,SP,SP
781,Blaze Alexander,677942,677942,sa3007742,10142,ARI,SS,SS
782,Blaze Jordan,691458,691458,sa3014537,,BOS,3B,3B
783,Bligh Madris,676632,676632,20054,11500,HOU,OF,1B/OF
784,Bo Bichette,666182,666182,19612,9820,TOR,SS,SS
785,Bo Naylor,666310,666310,21865,10143,CLE,C,C
786,Bo Takahashi,649963,649963,sa830370,,FA,SP,SP
787,Bobby Bradley,656252,656252,17278,,FA,1B,1B
788,Bobby Dalbec,666915,666915,19966,10144,BOS,1B/3B,1B/3B
789,Bobby Milacki,673872,673872,sa3007216,,SD,RP,RP
790,Bobby Miller,676272,676272,27483,11073,LAD,SP,SP
791,Bobby Wahl,592833,592833,14832,,FA,RP,RP
792,Bobby Witt Jr.,677951,677951,25764,10932,KC,SS/3B,SS/3B
793,Bodi Rascon,686938,686938,sa3011849,,SD,SP,SP
794,Bowden Francis,670102,670102,20548,11130,TOR,RP,RP
795,Bracewell Taveras,808145,808145,sa3021193,,STL,SS,SS
796,Brad Boxberger,502202,10133,10133,8319,CHC,RP,RP
797,Brad Brach,542960,6627,6627,,FA,RP,RP
798,Brad Deppermann,656368,656368,sa3011801,,FA,SP,SP
799,Brad Hand,543272,9111,9111,8086,ATL,RP,RP
800,Brad Keller,641745,641745,15734,9936,KC,SP,SP
801,Brad Malm,694246,694246,,,NYM,,
802,Brad Miller,543543,12775,12775,8533,TEX,3B/OF,3B/OF
803,Brad Peacock,502748,5401,5401,,FA,RP,RP
804,Brad Wieck,623364,623364,16390,9912,CHC,RP,RP
805,Braden Bishop,623323,623323,17806,,FA,OF,OF
806,Braden Bristo,668754,668754,20494,,DET,RP,RP
807,Braden Scott,685310,685310,sa3018143,,TOR,RP,RP
808,Braden Shewmake,669699,669699,25817,10848,ATL,SS,SS
809,Braden Shipley,640463,15158,15158,,SEA,RP,RP
810,Braden Zarbnisky,675640,675640,sa3014791,,FA,RP,RP
811,Bradlee Beesley,686977,686977,sa3015097,,CHC,OF,OF
812,Bradley Blalock,687134,687134,sa3011809,,MIL,SP,SP
813,Bradley Brehmer,682017,682017,sa3020828,,BAL,SP,SP
814,Bradley Hanner,690440,690440,sa3010837,,CLE,RP,RP
815,Bradley Roney,605448,605448,sa598926,,FA,RP,RP
816,Bradley Zimmer,605548,605548,16221,,BOS,OF,OF
817,Bradley Zunica,650531,650531,sa875647,,FA,1B,1B
818,Brady Allen,680918,680918,sa3018098,,DET,OF,OF
819,Brady Basso,669620,669620,sa1115881,,OAK,SP,SP
820,Brady Hill,687984,687984,sa3020559,,COL,RP,RP
821,Brady House,691781,691781,sa3017694,,WSH,SS,SS
822,Brady Lail,621078,14707,14707,,FA,RP,RP
823,Brady McConnell,669381,669381,sa3010331,,KC,SS,SS
824,Brady Policelli,670149,670149,sa918279,,FA,C,C
825,Brady Puckett,657252,657252,sa829632,,MIA,RP,RP
826,Brady Singer,663903,663903,25377,10145,KC,SP,SP
827,Brady Smith,672280,672280,sa3015143,,FA,C,C
828,Brady Smith,806224,806224,,,LAD,P,P
829,Brady Whalen,669714,669714,sa918278,,SF,1B,1B
830,Braeden Ogle,669180,669180,sa917989,10911,FA,RP,RP
831,Braedon Karpathios,701682,701682,sa3019863,,SD,OF,OF
832,Brahian Silva,691906,691906,sa3016753,,PHI,C,C
833,Braian Fernandez,678658,678658,sa3005751,,FA,OF,OF
834,Braiden Ward,685274,685274,sa3017332,,COL,OF,OF
835,Brailer Guerrero,806967,806967,,,TB,,
836,Brailin Pascual,808217,808217,sa3021201,,CHC,2B,2B
837,Brailyn Marquez,666622,666622,21896,10817,CHC,SP,SP
838,Brainer Bonaci,682900,682900,sa3008836,,BOS,SS,SS
839,Branden Boissiere,680998,680998,sa3017558,,WSH,1B,1B
840,Branden Fryman,670210,670210,sa3010853,,FA,SS,SS
841,Branden Kline,571858,571858,14101,,FA,RP,RP
842,Branden Noriega,804447,804447,sa3020867,,CHC,SP,SP
843,Brando Mayea,806963,806963,sa3020679,,NYY,OF,OF
844,Brandol Mezquita,678841,678841,sa3006201,,FA,OF,OF
845,Brandon Bailey,669064,669064,,,CHW,P,P
846,Brandon Barriera,702255,702255,sa3020683,,TOR,SP,SP
847,Brandon Belt,474832,10264,10264,8019,TOR,1B,1B
848,Brandon Bielak,656232,656232,19866,11000,HOU,SP,SP
849,Brandon Birdsell,669361,669361,sa3020797,,CHC,SP,SP
850,Brandon Bossard,670192,670192,sa3015050,,CHW,2B,2B
851,Brandon Brennan,592165,13527,13527,9214,FA,RP,RP
852,Brandon Crawford,543063,5343,5343,8076,SF,SS,SS
853,Brandon Dickson,505447,505447,6979,,FA,RP,RP
854,Brandon Dixon,641525,641525,15214,9809,SD,1B/OF,1B/OF
855,Brandon Drury,592273,11615,11615,8931,LAA,1B/2B/ 3B,1B/2B/ 3B
856,Brandon Dufault,679555,679555,sa3017257,,LAA,RP,RP
